track name="1000G,CEPH,WP" description="Data: 1000 Genomes Project phase 1 release 3; Population: CEPH; D' CI method: WP; High LD SNPs proportion: 95%" itemRgb="on"
chr5	63982806	64062545	BLOCK_0000054	0	+	0	0	238,68,68
chr5	74396949	74476211	BLOCK_0000055	0	+	0	0	238,68,68
chr5	93943859	94023088	BLOCK_0000056	0	+	0	0	232,90,90
chr5	79908731	79987684	BLOCK_0000057	0	+	0	0	232,90,90
chr5	44266680	44345540	BLOCK_0000058	0	+	0	0	238,68,68
chr5	127452947	127531603	BLOCK_0000059	0	+	0	0	238,68,68
chr5	64919450	64997801	BLOCK_0000060	0	+	0	0	238,68,68
chr5	121550456	121628793	BLOCK_0000061	0	+	0	0	232,90,90
chr5	44789172	44867336	BLOCK_0000062	0	+	0	0	232,90,90
chr5	90679504	90757560	BLOCK_0000063	0	+	0	0	238,68,68
chr5	155131135	155209178	BLOCK_0000064	0	+	0	0	249,22,22
chr5	43746090	43824014	BLOCK_0000065	0	+	0	0	232,90,90
chr5	119395270	119472661	BLOCK_0000066	0	+	0	0	232,90,90
chr5	138115219	138192416	BLOCK_0000067	0	+	0	0	232,90,90
chr5	92362700	92439320	BLOCK_0000068	0	+	0	0	238,68,68
chr5	96747744	96824109	BLOCK_0000069	0	+	0	0	238,68,68
chr5	27504455	27580419	BLOCK_0000070	0	+	0	0	238,68,68
chr5	27323746	27398921	BLOCK_0000071	0	+	0	0	238,68,68
chr5	43271021	43345738	BLOCK_0000072	0	+	0	0	232,90,90
chr5	140134855	140209467	BLOCK_0000073	0	+	0	0	226,113,113
chr5	41923495	41997707	BLOCK_0000074	0	+	0	0	243,45,45
chr5	56121131	56194768	BLOCK_0000075	0	+	0	0	238,68,68
chr5	27983106	28056225	BLOCK_0000076	0	+	0	0	238,68,68
chr5	170284624	170357578	BLOCK_0000077	0	+	0	0	232,90,90
chr5	38472541	38545260	BLOCK_0000078	0	+	0	0	238,68,68
chr5	23735217	23807616	BLOCK_0000079	0	+	0	0	238,68,68
chr5	128335755	128407814	BLOCK_0000080	0	+	0	0	238,68,68
chr5	81457358	81529243	BLOCK_0000081	0	+	0	0	243,45,45
chr5	129984085	130055924	BLOCK_0000082	0	+	0	0	243,45,45
chr5	93115673	93187135	BLOCK_0000083	0	+	0	0	243,45,45
chr5	60267852	60338844	BLOCK_0000084	0	+	0	0	238,68,68
chr5	63530254	63601224	BLOCK_0000085	0	+	0	0	232,90,90
chr5	74477453	74547484	BLOCK_0000086	0	+	0	0	243,45,45
chr5	37172383	37242381	BLOCK_0000087	0	+	0	0	243,45,45
chr5	150226722	150296694	BLOCK_0000088	0	+	0	0	243,45,45
chr5	72193951	72263880	BLOCK_0000089	0	+	0	0	238,68,68
chr5	136145127	136214846	BLOCK_0000090	0	+	0	0	243,45,45
chr5	72922376	72991879	BLOCK_0000091	0	+	0	0	243,45,45
chr5	140246511	140315570	BLOCK_0000092	0	+	0	0	243,45,45
chr5	61619971	61688892	BLOCK_0000093	0	+	0	0	243,45,45
chr5	128969615	129038363	BLOCK_0000094	0	+	0	0	238,68,68
chr5	91621837	91690564	BLOCK_0000095	0	+	0	0	255,0,0
chr5	121336189	121404737	BLOCK_0000096	0	+	0	0	238,68,68
chr5	24960691	25028914	BLOCK_0000097	0	+	0	0	238,68,68
chr5	173316729	173384663	BLOCK_0000098	0	+	0	0	243,45,45
chr5	96977333	97045121	BLOCK_0000099	0	+	0	0	243,45,45
chr5	100999062	101066030	BLOCK_0000100	0	+	0	0	243,45,45
chr5	130729615	130796547	BLOCK_0000101	0	+	0	0	243,45,45
chr5	87389027	87455655	BLOCK_0000102	0	+	0	0	243,45,45
chr5	42059831	42126221	BLOCK_0000103	0	+	0	0	232,90,90
chr5	60346825	60413128	BLOCK_0000104	0	+	0	0	243,45,45
chr5	119289289	119355587	BLOCK_0000105	0	+	0	0	238,68,68
chr5	4015796	4081920	BLOCK_0000106	0	+	0	0	238,68,68
chr5	91423743	91489735	BLOCK_0000107	0	+	0	0	232,90,90
chr5	20172887	20238805	BLOCK_0000108	0	+	0	0	238,68,68
chr5	110291416	110357189	BLOCK_0000109	0	+	0	0	238,68,68
chr5	42291650	42357376	BLOCK_0000110	0	+	0	0	238,68,68
chr5	84253596	84319271	BLOCK_0000111	0	+	0	0	221,136,136
chr5	151157397	151222726	BLOCK_0000112	0	+	0	0	238,68,68
chr5	29100077	29165247	BLOCK_0000113	0	+	0	0	243,45,45
chr5	99119321	99184465	BLOCK_0000114	0	+	0	0	232,90,90
chr5	84807549	84872651	BLOCK_0000115	0	+	0	0	238,68,68
chr5	117981154	118045916	BLOCK_0000116	0	+	0	0	238,68,68
chr5	158310631	158375262	BLOCK_0000117	0	+	0	0	243,45,45
chr5	130436116	130500448	BLOCK_0000118	0	+	0	0	238,68,68
chr5	107504127	107568263	BLOCK_0000119	0	+	0	0	238,68,68
chr5	71901298	71965007	BLOCK_0000120	0	+	0	0	238,68,68
chr5	130275716	130339400	BLOCK_0000121	0	+	0	0	243,45,45
chr5	72752424	72815734	BLOCK_0000122	0	+	0	0	238,68,68
chr5	57771103	57834296	BLOCK_0000123	0	+	0	0	238,68,68
chr5	62752447	62815248	BLOCK_0000124	0	+	0	0	232,90,90
chr5	144950421	145013063	BLOCK_0000125	0	+	0	0	243,45,45
chr5	176613877	176676351	BLOCK_0000126	0	+	0	0	243,45,45
chr5	160910659	160973037	BLOCK_0000127	0	+	0	0	243,45,45
chr5	71765229	71827558	BLOCK_0000128	0	+	0	0	243,45,45
chr5	135692575	135754818	BLOCK_0000129	0	+	0	0	243,45,45
chr5	119682607	119744849	BLOCK_0000130	0	+	0	0	238,68,68
chr5	140032947	140095186	BLOCK_0000131	0	+	0	0	238,68,68
chr5	22574962	22636944	BLOCK_0000132	0	+	0	0	238,68,68
chr5	106484720	106546680	BLOCK_0000133	0	+	0	0	243,45,45
chr5	25280117	25342006	BLOCK_0000134	0	+	0	0	238,68,68
chr5	145840878	145902632	BLOCK_0000135	0	+	0	0	243,45,45
chr5	42381029	42442715	BLOCK_0000136	0	+	0	0	238,68,68
chr5	107819090	107880647	BLOCK_0000137	0	+	0	0	238,68,68
chr5	121117123	121178675	BLOCK_0000138	0	+	0	0	243,45,45
chr5	142656813	142718290	BLOCK_0000139	0	+	0	0	243,45,45
chr5	59571469	59632919	BLOCK_0000140	0	+	0	0	243,45,45
chr5	151584778	151646133	BLOCK_0000141	0	+	0	0	243,45,45
chr5	74783231	74844362	BLOCK_0000142	0	+	0	0	243,45,45
chr5	63305263	63366254	BLOCK_0000143	0	+	0	0	243,45,45
chr5	95442153	95503134	BLOCK_0000144	0	+	0	0	243,45,45
chr5	8271043	8331729	BLOCK_0000145	0	+	0	0	238,68,68
chr5	19605166	19665821	BLOCK_0000146	0	+	0	0	238,68,68
chr5	95263735	95324375	BLOCK_0000147	0	+	0	0	243,45,45
chr5	72345509	72406028	BLOCK_0000148	0	+	0	0	243,45,45
chr5	26570421	26630836	BLOCK_0000149	0	+	0	0	243,45,45
chr5	35090943	35151301	BLOCK_0000150	0	+	0	0	243,45,45
chr5	88009593	88069593	BLOCK_0000151	0	+	0	0	243,45,45
chr5	29614026	29674014	BLOCK_0000152	0	+	0	0	232,90,90
chr5	58229580	58289517	BLOCK_0000153	0	+	0	0	243,45,45
chr5	146250856	146310594	BLOCK_0000154	0	+	0	0	238,68,68
chr5	43586098	43645744	BLOCK_0000155	0	+	0	0	243,45,45
chr5	84407912	84467554	BLOCK_0000156	0	+	0	0	238,68,68
chr5	89299647	89359264	BLOCK_0000157	0	+	0	0	243,45,45
chr5	29026603	29086013	BLOCK_0000158	0	+	0	0	226,113,113
chr5	43672168	43731466	BLOCK_0000159	0	+	0	0	243,45,45
chr5	85824066	85883304	BLOCK_0000160	0	+	0	0	243,45,45
chr5	94556685	94615820	BLOCK_0000161	0	+	0	0	238,68,68
chr5	107747932	107807023	BLOCK_0000162	0	+	0	0	238,68,68
chr5	61290054	61348807	BLOCK_0000163	0	+	0	0	243,45,45
chr5	171653986	171712672	BLOCK_0000164	0	+	0	0	238,68,68
chr5	138222994	138281261	BLOCK_0000165	0	+	0	0	238,68,68
chr5	59507973	59566119	BLOCK_0000166	0	+	0	0	243,45,45
chr5	97824529	97882664	BLOCK_0000167	0	+	0	0	238,68,68
chr5	101272125	101330242	BLOCK_0000168	0	+	0	0	243,45,45
chr5	5973626	6031703	BLOCK_0000169	0	+	0	0	238,68,68
chr5	151376669	151434569	BLOCK_0000170	0	+	0	0	238,68,68
chr5	41077808	41135594	BLOCK_0000171	0	+	0	0	243,45,45
chr5	166998222	167055936	BLOCK_0000172	0	+	0	0	243,45,45
chr5	122692080	122749608	BLOCK_0000173	0	+	0	0	238,68,68
chr5	131061439	131118943	BLOCK_0000174	0	+	0	0	243,45,45
chr5	156276486	156333978	BLOCK_0000175	0	+	0	0	243,45,45
chr5	20625379	20682830	BLOCK_0000176	0	+	0	0	243,45,45
chr5	64704087	64761316	BLOCK_0000177	0	+	0	0	243,45,45
chr5	104558896	104616019	BLOCK_0000178	0	+	0	0	243,45,45
chr5	156727692	156784624	BLOCK_0000179	0	+	0	0	243,45,45
chr5	145570798	145627695	BLOCK_0000180	0	+	0	0	238,68,68
chr5	15283956	15340835	BLOCK_0000181	0	+	0	0	238,68,68
chr5	33330395	33387164	BLOCK_0000182	0	+	0	0	243,45,45
chr5	9012855	9069583	BLOCK_0000183	0	+	0	0	243,45,45
chr5	65428707	65485294	BLOCK_0000184	0	+	0	0	243,45,45
chr5	152391798	152448237	BLOCK_0000185	0	+	0	0	243,45,45
chr5	49949090	50005526	BLOCK_0000186	0	+	0	0	243,45,45
chr5	132376910	132433297	BLOCK_0000187	0	+	0	0	238,68,68
chr5	59248085	59304437	BLOCK_0000188	0	+	0	0	243,45,45
chr5	4133411	4189761	BLOCK_0000189	0	+	0	0	238,68,68
chr5	114153394	114209687	BLOCK_0000190	0	+	0	0	232,90,90
chr5	136537549	136593823	BLOCK_0000191	0	+	0	0	243,45,45
chr5	72838671	72894812	BLOCK_0000192	0	+	0	0	249,22,22
chr5	12202506	12258264	BLOCK_0000193	0	+	0	0	243,45,45
chr5	122292220	122347871	BLOCK_0000194	0	+	0	0	243,45,45
chr5	157202164	157257624	BLOCK_0000195	0	+	0	0	243,45,45
chr5	5437380	5492718	BLOCK_0000196	0	+	0	0	243,45,45
chr5	150775942	150831041	BLOCK_0000197	0	+	0	0	238,68,68
chr5	64240458	64295444	BLOCK_0000198	0	+	0	0	243,45,45
chr5	81800666	81855651	BLOCK_0000199	0	+	0	0	243,45,45
chr5	103926752	103981726	BLOCK_0000200	0	+	0	0	232,90,90
chr5	27585459	27640428	BLOCK_0000201	0	+	0	0	238,68,68
chr5	174281187	174336088	BLOCK_0000202	0	+	0	0	243,45,45
chr5	23939139	23993896	BLOCK_0000203	0	+	0	0	238,68,68
chr5	151657801	151712525	BLOCK_0000204	0	+	0	0	238,68,68
chr5	100677433	100732146	BLOCK_0000205	0	+	0	0	243,45,45
chr5	67128187	67182796	BLOCK_0000206	0	+	0	0	243,45,45
chr5	104757449	104812022	BLOCK_0000207	0	+	0	0	243,45,45
chr5	154839642	154894169	BLOCK_0000208	0	+	0	0	243,45,45
chr5	139462704	139517048	BLOCK_0000209	0	+	0	0	249,22,22
chr5	148118029	148171951	BLOCK_0000210	0	+	0	0	238,68,68
chr5	88616004	88669747	BLOCK_0000211	0	+	0	0	243,45,45
chr5	105575013	105628721	BLOCK_0000212	0	+	0	0	243,45,45
chr5	91155920	91209493	BLOCK_0000213	0	+	0	0	238,68,68
chr5	63736474	63789973	BLOCK_0000214	0	+	0	0	238,68,68
chr5	87192001	87245390	BLOCK_0000215	0	+	0	0	243,45,45
chr5	94787954	94841313	BLOCK_0000216	0	+	0	0	243,45,45
chr5	23272168	23325432	BLOCK_0000217	0	+	0	0	232,90,90
chr5	27218691	27271745	BLOCK_0000218	0	+	0	0	243,45,45
chr5	130867404	130920415	BLOCK_0000219	0	+	0	0	243,45,45
chr5	137639838	137692761	BLOCK_0000220	0	+	0	0	243,45,45
chr5	100200910	100253329	BLOCK_0000221	0	+	0	0	243,45,45
chr5	126244674	126297037	BLOCK_0000222	0	+	0	0	243,45,45
chr5	66224020	66276369	BLOCK_0000223	0	+	0	0	243,45,45
chr5	72071072	72123315	BLOCK_0000224	0	+	0	0	249,22,22
chr5	103114786	103166843	BLOCK_0000225	0	+	0	0	243,45,45
chr5	99483182	99534940	BLOCK_0000226	0	+	0	0	243,45,45
chr5	132141613	132193220	BLOCK_0000227	0	+	0	0	243,45,45
chr5	97515803	97567286	BLOCK_0000228	0	+	0	0	238,68,68
chr5	44717289	44768752	BLOCK_0000229	0	+	0	0	243,45,45
chr5	42007275	42058692	BLOCK_0000230	0	+	0	0	243,45,45
chr5	68474785	68526063	BLOCK_0000231	0	+	0	0	238,68,68
chr5	78514508	78565726	BLOCK_0000232	0	+	0	0	243,45,45
chr5	52421999	52473172	BLOCK_0000233	0	+	0	0	238,68,68
chr5	160791732	160842865	BLOCK_0000234	0	+	0	0	249,22,22
chr5	71966901	72018024	BLOCK_0000235	0	+	0	0	249,22,22
chr5	12348986	12400040	BLOCK_0000236	0	+	0	0	243,45,45
chr5	133461586	133512605	BLOCK_0000237	0	+	0	0	243,45,45
chr5	22900104	22951080	BLOCK_0000238	0	+	0	0	238,68,68
chr5	156979428	157030395	BLOCK_0000239	0	+	0	0	243,45,45
chr5	52903615	52954514	BLOCK_0000240	0	+	0	0	243,45,45
chr5	77820081	77870977	BLOCK_0000241	0	+	0	0	243,45,45
chr5	89059428	89110315	BLOCK_0000242	0	+	0	0	243,45,45
chr5	15036929	15087791	BLOCK_0000243	0	+	0	0	243,45,45
chr5	40901185	40952039	BLOCK_0000244	0	+	0	0	238,68,68
chr5	136054706	136105526	BLOCK_0000245	0	+	0	0	243,45,45
chr5	36191407	36242212	BLOCK_0000246	0	+	0	0	249,22,22
chr5	20244506	20295267	BLOCK_0000247	0	+	0	0	243,45,45
chr5	127876229	127926973	BLOCK_0000248	0	+	0	0	243,45,45
chr5	55243829	55294416	BLOCK_0000249	0	+	0	0	243,45,45
chr5	102391184	102441748	BLOCK_0000250	0	+	0	0	238,68,68
chr5	60749794	60800336	BLOCK_0000251	0	+	0	0	243,45,45
chr5	24013567	24064092	BLOCK_0000252	0	+	0	0	243,45,45
chr5	94889277	94939777	BLOCK_0000253	0	+	0	0	243,45,45
chr5	24675183	24725673	BLOCK_0000254	0	+	0	0	243,45,45
chr5	61407112	61457572	BLOCK_0000255	0	+	0	0	243,45,45
chr5	88327207	88377644	BLOCK_0000256	0	+	0	0	243,45,45
chr5	63221421	63271832	BLOCK_0000257	0	+	0	0	243,45,45
chr5	86286403	86336578	BLOCK_0000258	0	+	0	0	243,45,45
chr5	84523077	84573197	BLOCK_0000259	0	+	0	0	243,45,45
chr5	45780750	45830610	BLOCK_0000260	0	+	0	0	232,90,90
chr5	84996419	85046121	BLOCK_0000261	0	+	0	0	238,68,68
chr5	131759825	131809316	BLOCK_0000262	0	+	0	0	249,22,22
chr5	101643628	101693046	BLOCK_0000263	0	+	0	0	243,45,45
chr5	39116242	39165533	BLOCK_0000264	0	+	0	0	243,45,45
chr5	32263316	32312535	BLOCK_0000265	0	+	0	0	243,45,45
chr5	76996816	77045973	BLOCK_0000266	0	+	0	0	243,45,45
chr5	4292616	4341772	BLOCK_0000267	0	+	0	0	238,68,68
chr5	176563079	176612223	BLOCK_0000268	0	+	0	0	243,45,45
chr5	131348171	131397202	BLOCK_0000269	0	+	0	0	243,45,45
chr5	93201841	93250608	BLOCK_0000270	0	+	0	0	249,22,22
chr5	14179321	14227830	BLOCK_0000271	0	+	0	0	243,45,45
chr5	64870587	64919082	BLOCK_0000272	0	+	0	0	238,68,68
chr5	144135871	144184330	BLOCK_0000273	0	+	0	0	243,45,45
chr5	108806354	108854804	BLOCK_0000274	0	+	0	0	249,22,22
chr5	45694575	45742969	BLOCK_0000275	0	+	0	0	243,45,45
chr5	128230754	128279070	BLOCK_0000276	0	+	0	0	238,68,68
chr5	24502749	24551051	BLOCK_0000277	0	+	0	0	238,68,68
chr5	128889859	128938129	BLOCK_0000278	0	+	0	0	249,22,22
chr5	85768319	85816543	BLOCK_0000279	0	+	0	0	249,22,22
chr5	89806265	89854448	BLOCK_0000280	0	+	0	0	243,45,45
chr5	7612300	7660458	BLOCK_0000281	0	+	0	0	249,22,22
chr5	15415042	15463102	BLOCK_0000282	0	+	0	0	249,22,22
chr5	41301337	41349301	BLOCK_0000283	0	+	0	0	249,22,22
chr5	10360494	10408295	BLOCK_0000284	0	+	0	0	238,68,68
chr5	33751919	33799699	BLOCK_0000285	0	+	0	0	243,45,45
chr5	129256949	129304566	BLOCK_0000286	0	+	0	0	243,45,45
chr5	71258005	71305596	BLOCK_0000287	0	+	0	0	243,45,45
chr5	100338787	100386370	BLOCK_0000288	0	+	0	0	249,22,22
chr5	132868110	132915658	BLOCK_0000289	0	+	0	0	243,45,45
chr5	65359414	65406928	BLOCK_0000290	0	+	0	0	249,22,22
chr5	108704766	108752273	BLOCK_0000291	0	+	0	0	243,45,45
chr5	112704089	112751546	BLOCK_0000292	0	+	0	0	238,68,68
chr5	77493085	77540502	BLOCK_0000293	0	+	0	0	243,45,45
chr5	54926302	54973702	BLOCK_0000294	0	+	0	0	238,68,68
chr5	94024807	94072196	BLOCK_0000295	0	+	0	0	243,45,45
chr5	101745977	101793290	BLOCK_0000296	0	+	0	0	243,45,45
chr5	73584119	73631386	BLOCK_0000297	0	+	0	0	243,45,45
chr5	82330351	82377566	BLOCK_0000298	0	+	0	0	249,22,22
chr5	18906259	18953451	BLOCK_0000299	0	+	0	0	243,45,45
chr5	18180124	18227232	BLOCK_0000300	0	+	0	0	249,22,22
chr5	176357811	176404687	BLOCK_0000301	0	+	0	0	249,22,22
chr5	13399691	13446542	BLOCK_0000302	0	+	0	0	243,45,45
chr5	100857718	100904472	BLOCK_0000303	0	+	0	0	238,68,68
chr5	93449398	93496083	BLOCK_0000304	0	+	0	0	243,45,45
chr5	90929423	90976069	BLOCK_0000305	0	+	0	0	249,22,22
chr5	23057391	23103987	BLOCK_0000306	0	+	0	0	243,45,45
chr5	42483693	42530196	BLOCK_0000307	0	+	0	0	243,45,45
chr5	19103049	19149551	BLOCK_0000308	0	+	0	0	243,45,45
chr5	86616843	86663270	BLOCK_0000309	0	+	0	0	255,0,0
chr5	84344051	84390423	BLOCK_0000310	0	+	0	0	243,45,45
chr5	60180251	60226586	BLOCK_0000311	0	+	0	0	243,45,45
chr5	64551463	64597775	BLOCK_0000312	0	+	0	0	249,22,22
chr5	75333031	75379321	BLOCK_0000313	0	+	0	0	243,45,45
chr5	63165677	63211925	BLOCK_0000314	0	+	0	0	243,45,45
chr5	93635294	93681439	BLOCK_0000315	0	+	0	0	249,22,22
chr5	93260865	93306939	BLOCK_0000316	0	+	0	0	243,45,45
chr5	144358716	144404779	BLOCK_0000317	0	+	0	0	243,45,45
chr5	161025639	161071670	BLOCK_0000318	0	+	0	0	243,45,45
chr5	98268037	98314048	BLOCK_0000319	0	+	0	0	249,22,22
chr5	149077931	149123934	BLOCK_0000320	0	+	0	0	243,45,45
chr5	57383199	57429156	BLOCK_0000321	0	+	0	0	243,45,45
chr5	162314260	162360180	BLOCK_0000322	0	+	0	0	243,45,45
chr5	133713305	133759093	BLOCK_0000323	0	+	0	0	243,45,45
chr5	151939650	151985224	BLOCK_0000324	0	+	0	0	243,45,45
chr5	83315623	83361138	BLOCK_0000325	0	+	0	0	243,45,45
chr5	118140266	118185767	BLOCK_0000326	0	+	0	0	243,45,45
chr5	45608322	45653780	BLOCK_0000327	0	+	0	0	249,22,22
chr5	117114675	117160117	BLOCK_0000328	0	+	0	0	243,45,45
chr5	157258071	157303469	BLOCK_0000329	0	+	0	0	243,45,45
chr5	144265079	144310462	BLOCK_0000330	0	+	0	0	243,45,45
chr5	77753854	77799193	BLOCK_0000331	0	+	0	0	243,45,45
chr5	163427495	163472831	BLOCK_0000332	0	+	0	0	249,22,22
chr5	157832749	157878049	BLOCK_0000333	0	+	0	0	243,45,45
chr5	65030569	65075858	BLOCK_0000334	0	+	0	0	243,45,45
chr5	50352040	50397320	BLOCK_0000335	0	+	0	0	243,45,45
chr5	45534423	45579692	BLOCK_0000336	0	+	0	0	243,45,45
chr5	93054704	93099953	BLOCK_0000337	0	+	0	0	243,45,45
chr5	66166614	66211860	BLOCK_0000338	0	+	0	0	238,68,68
chr5	27016868	27062023	BLOCK_0000339	0	+	0	0	249,22,22
chr5	22518468	22563501	BLOCK_0000340	0	+	0	0	243,45,45
chr5	96696125	96741139	BLOCK_0000341	0	+	0	0	243,45,45
chr5	121648835	121693736	BLOCK_0000342	0	+	0	0	249,22,22
chr5	143524153	143569015	BLOCK_0000343	0	+	0	0	243,45,45
chr5	163855226	163900016	BLOCK_0000344	0	+	0	0	243,45,45
chr5	96425459	96470123	BLOCK_0000345	0	+	0	0	249,22,22
chr5	139973781	140018378	BLOCK_0000346	0	+	0	0	243,45,45
chr5	168999636	169044212	BLOCK_0000347	0	+	0	0	243,45,45
chr5	119241898	119286418	BLOCK_0000348	0	+	0	0	249,22,22
chr5	58876950	58921460	BLOCK_0000349	0	+	0	0	243,45,45
chr5	152096515	152140996	BLOCK_0000350	0	+	0	0	243,45,45
chr5	100809936	100854378	BLOCK_0000351	0	+	0	0	243,45,45
chr5	62200938	62245326	BLOCK_0000352	0	+	0	0	243,45,45
chr5	146982944	147027282	BLOCK_0000353	0	+	0	0	243,45,45
chr5	59117144	59161352	BLOCK_0000354	0	+	0	0	249,22,22
chr5	106055552	106099728	BLOCK_0000355	0	+	0	0	243,45,45
chr5	171317318	171361448	BLOCK_0000356	0	+	0	0	243,45,45
chr5	126855821	126899945	BLOCK_0000357	0	+	0	0	243,45,45
chr5	20509172	20553143	BLOCK_0000358	0	+	0	0	243,45,45
chr5	116935723	116979532	BLOCK_0000359	0	+	0	0	243,45,45
chr5	167907217	167950932	BLOCK_0000360	0	+	0	0	238,68,68
chr5	87863610	87907314	BLOCK_0000361	0	+	0	0	249,22,22
chr5	126466500	126510104	BLOCK_0000362	0	+	0	0	243,45,45
chr5	44179303	44222892	BLOCK_0000363	0	+	0	0	243,45,45
chr5	96230178	96273767	BLOCK_0000364	0	+	0	0	238,68,68
chr5	51028460	51072016	BLOCK_0000365	0	+	0	0	243,45,45
chr5	3925083	3968555	BLOCK_0000366	0	+	0	0	243,45,45
chr5	130380598	130424050	BLOCK_0000367	0	+	0	0	249,22,22
chr5	135926943	135970345	BLOCK_0000368	0	+	0	0	243,45,45
chr5	44064286	44107677	BLOCK_0000369	0	+	0	0	238,68,68
chr5	157746058	157789411	BLOCK_0000370	0	+	0	0	243,45,45
chr5	141343853	141387158	BLOCK_0000371	0	+	0	0	238,68,68
chr5	147441964	147485269	BLOCK_0000372	0	+	0	0	249,22,22
chr5	155612970	155656261	BLOCK_0000373	0	+	0	0	243,45,45
chr5	144813968	144857230	BLOCK_0000374	0	+	0	0	243,45,45
chr5	158767333	158810485	BLOCK_0000375	0	+	0	0	249,22,22
chr5	30140729	30183752	BLOCK_0000376	0	+	0	0	243,45,45
chr5	131640583	131683424	BLOCK_0000377	0	+	0	0	243,45,45
chr5	38044616	38087361	BLOCK_0000378	0	+	0	0	243,45,45
chr5	77571663	77614307	BLOCK_0000379	0	+	0	0	243,45,45
chr5	28133034	28175635	BLOCK_0000380	0	+	0	0	243,45,45
chr5	30026362	30068912	BLOCK_0000381	0	+	0	0	243,45,45
chr5	148051246	148093759	BLOCK_0000382	0	+	0	0	243,45,45
chr5	164545573	164588083	BLOCK_0000383	0	+	0	0	249,22,22
chr5	35472600	35515109	BLOCK_0000384	0	+	0	0	243,45,45
