10	94715812	94734921
11	130859765	130894699
11	130859765	130894699
11	130859765	130894699
11	130859765	130894699
11	130859765	130894699
11	34505926	34525089
11	97919019	97961387
11	97919019	97961387
11	97919019	97961387
12	103234479	103249952
12	103234479	103249952
12	16058587	16075810
12	16058587	16075810
12	16058587	16075810
12	16058587	16075810
12	16058587	16075810
12	2033038	2036141
12	2033038	2036141
12	2043365	2044727
12	2043365	2044727
12	44395874	44459219
12	44395874	44459219
12	44395874	44459219
12	44395874	44459219
12	84752889	84839987
12	84752889	84839987
12	84752889	84839987
12	84752889	84839987
12	84752889	84839987
12	84752889	84839987
13	39581230	39626526
13	39581230	39626526
13	39581230	39626526
13	39581230	39626526
13	39581230	39626526
13	83856600	83906273
13	83856600	83906273
13	83856600	83906273
13	83856600	83906273
13	83856600	83906273
14	103100382	103119800
14	103100382	103119800
14	103100382	103119800
14	103100382	103119800
14	103100382	103119800
14	54603801	54655561
14	54603801	54655561
14	54603801	54655561
14	54603801	54655561
14	54603801	54655561
14	54603801	54655561
14	76259681	76297176
14	76259681	76297176
14	76259681	76297176
14	76259681	76297176
14	93934632	94005187
14	93934632	94005187
14	93934632	94005187
14	93934632	94005187
14	93934632	94005187
15	27669720	27691433
15	27669720	27691433
15	29666557	29684052
15	29666557	29684052
15	56434050	56535174
15	56434050	56535174
15	56434050	56535174
15	56434050	56535174
15	56434050	56535174
15	56434050	56535174
15	78436817	78458797
15	78436817	78458797
15	78436817	78458797
16	12617474	12619320
16	12617474	12619320
16	12617474	12619320
16	12621909	12622950
16	67871501	67977382
16	67871501	67977382
16	67871501	67977382
16	67871501	67977382
16	67871501	67977382
16	67871501	67977382
16	67871501	67977382
16	83242605	83247971
17	35460410	35496092
17	35460410	35496092
18	62583752	62603514
18	62583752	62603514
18	62583752	62603514
18	62583752	62603514
18	7453539	7456094
18	7453539	7456094
19	29232081	29279148
19	29232081	29279148
19	29232081	29279148
19	29232081	29279148
19	29232081	29279148
19	3060498	3065029
19	3060498	3065029
19	3060498	3065029
20	15663791	15688308
20	15663791	15688308
20	15822243	15846106
20	15822243	15846106
20	15822243	15846106
20	15822243	15846106
20	60583529	60608667
20	60583529	60608667
20	60583529	60608667
20	60583529	60608667
21	33241552	33246455
21	33241552	33246455
21	33241552	33246455
21	33258326	33264167
21	36912104	36969039
21	36912104	36969039
21	36912104	36969039
21	36912104	36969039
21	36912104	36969039
22	33366929	33381222
22	33366929	33381222
22	47616518	47642100
22	47616518	47642100
22	47616518	47642100
22	50742935	50744821
